city,date,hoyr,aqi,air_quality_level,pm25
天津,2022-07-11,,48.0,优,28.0
天津,2022-07-12,,28.0,优,11.0
天津,2022-07-13,,35.0,优,12.0
天津,2022-07-14,,64.0,良,31.0
天津,2022-07-15,,67.0,良,28.0
天津,2022-07-16,,58.0,良,31.0
天津,2022-07-17,,51.0,良,19.0
天津,2022-07-18,,47.0,优,17.0
天津,2022-07-19,,51.0,良,23.0
天津,2022-07-20,,46.0,优,21.0
天津,2022-07-21,,60.0,良,25.0
天津,2022-07-22,,52.0,良,17.0
天津,2022-07-23,,39.0,优,13.0
天津,2022-07-24,,54.0,良,23.0
天津,2022-07-25,,63.0,良,33.0
天津,2022-07-26,,53.0,良,34.0
天津,2022-07-27,,37.0,优,20.0
天津,2022-07-28,,27.0,优,16.0
天津,2022-07-29,,38.0,优,17.0
天津,2022-07-30,,38.0,优,22.0
天津,2022-07-31,,33.0,优,19.0
天津,2022-08-01,,48.0,优,30.0
天津,2022-08-02,,54.0,良,36.0
天津,2022-08-03,,64.0,良,42.0
天津,2022-08-04,,56.0,良,37.0
天津,2022-08-05,,63.0,良,30.0
天津,2022-08-06,,54.0,良,34.0
天津,2022-08-07,,37.0,优,23.0
天津,2022-08-08,,29.0,优,14.0
天津,2022-08-09,,23.0,优,10.0
天津,2022-08-10,,37.0,优,15.0
天津,2022-08-11,,44.0,优,20.0
天津,2022-08-12,,62.0,良,42.0
天津,2022-08-13,,53.0,良,33.0
天津,2022-08-14,,43.0,优,29.0
天津,2022-08-15,,35.0,优,15.0
天津,2022-08-16,,33.0,优,9.0
天津,2022-08-17,,39.0,优,16.0
天津,2022-08-18,,46.0,优,30.0
天津,2022-08-19,,36.0,优,16.0
天津,2022-08-20,,26.0,优,5.0
天津,2022-08-21,,53.0,良,21.0
天津,2022-08-22,,42.0,优,21.0
天津,2022-08-23,,25.0,优,8.0
天津,2022-08-24,,30.0,优,9.0
天津,2022-08-25,,41.0,优,18.0
天津,2022-08-26,,36.0,优,17.0
天津,2022-08-27,,25.0,优,5.0
天津,2022-08-28,,40.0,优,16.0
天津,2022-08-29,,32.0,优,21.0
天津,2022-08-30,,53.0,良,36.0
天津,2022-08-31,,38.0,优,15.0
天津,2022-09-01,,37.0,优,10.0
天津,2022-09-02,,47.0,优,14.0
天津,2022-09-03,,56.0,良,25.0
天津,2022-09-04,,55.0,良,28.0
天津,2022-09-05,,36.0,优,17.0
天津,2022-09-06,,40.0,优,11.0
天津,2022-09-07,,46.0,优,16.0
天津,2022-09-08,,76.0,良,31.0
天津,2022-09-09,,85.0,良,42.0
天津,2022-09-10,,92.0,良,52.0
天津,2022-09-11,,50.0,优,24.0
天津,2022-09-12,,61.0,良,33.0
天津,2022-09-13,,66.0,良,42.0
天津,2022-09-14,,50.0,优,27.0
天津,2022-09-15,,41.0,优,17.0
天津,2022-09-16,,53.0,良,24.0
天津,2022-09-17,,66.0,良,30.0
天津,2022-09-18,,51.0,良,27.0
天津,2022-09-19,,41.0,优,8.0
天津,2022-09-20,,43.0,优,10.0
天津,2022-09-21,,53.0,良,23.0
天津,2022-09-22,,51.0,良,20.0
天津,2022-09-23,,37.0,优,6.0
天津,2022-09-24,,54.0,良,23.0
天津,2022-09-25,,83.0,良,50.0
天津,2022-09-26,,85.0,良,49.0
天津,2022-09-27,,93.0,良,54.0
天津,2022-09-28,,84.0,良,54.0
天津,2022-09-29,,80.0,良,46.0
天津,2022-09-30,,72.0,良,39.0
天津,2022-10-01,,68.0,良,46.0
天津,2022-10-02,,20.0,优,8.0
天津,2022-10-03,,16.0,优,7.0
天津,2022-10-04,,18.0,优,3.0
天津,2022-10-05,,40.0,优,19.0
天津,2022-10-06,,52.0,良,29.0
天津,2022-10-07,,66.0,良,47.0
天津,2022-10-08,,60.0,良,42.0
天津,2022-10-09,,22.0,优,5.0
天津,2022-10-10,,25.0,优,6.0
天津,2022-10-11,,58.0,良,33.0
天津,2022-10-12,,67.0,良,48.0
天津,2022-10-13,,106.0,轻度污染,79.0
天津,2022-10-14,,142.0,轻度污染,108.0
天津,2022-10-15,,158.0,中度污染,119.0
天津,2022-10-16,,57.0,良,36.0
天津,2022-10-17,,21.0,优,4.0
天津,2022-10-18,,51.0,良,22.0
天津,2022-10-19,,78.0,良,55.0
天津,2022-10-20,,76.0,良,55.0
天津,2022-10-21,,100.0,良,75.0
天津,2022-10-22,,79.0,良,48.0
天津,2022-10-23,,50.0,优,25.0
天津,2022-10-24,,67.0,良,40.0
天津,2022-10-25,,92.0,良,67.0
天津,2022-10-26,,75.0,良,52.0
天津,2022-10-27,,30.0,优,8.0
天津,2022-10-28,,52.0,良,17.0
天津,2022-10-29,,63.0,良,37.0
天津,2022-10-30,,70.0,良,51.0
天津,2022-10-31,,57.0,良,36.0
天津,2022-11-01,,27.0,优,8.0
天津,2022-11-02,,89.0,良,59.0
天津,2022-11-03,,30.0,优,15.0
天津,2022-11-04,,31.0,优,15.0
天津,2022-11-05,,90.0,良,67.0
天津,2022-11-06,,102.0,轻度污染,76.0
天津,2022-11-07,,69.0,良,48.0
天津,2022-11-08,,104.0,轻度污染,78.0
天津,2022-11-09,,187.0,中度污染,144.0
天津,2022-11-10,,222.0,重度污染,172.0
天津,2022-11-11,,139.0,轻度污染,105.0
天津,2022-11-12,,37.0,优,22.0
天津,2022-11-13,,18.0,优,5.0
天津,2022-11-14,,62.0,良,42.0
天津,2022-11-15,,66.0,良,45.0
天津,2022-11-16,,105.0,轻度污染,78.0
天津,2022-11-17,,173.0,中度污染,132.0
天津,2022-11-18,,137.0,轻度污染,102.0
天津,2022-11-19,,138.0,轻度污染,103.0
天津,2022-11-20,,128.0,轻度污染,95.0
天津,2022-11-21,,53.0,良,32.0
天津,2022-11-22,,47.0,优,23.0
天津,2022-11-23,,84.0,良,58.0
天津,2022-11-24,,140.0,轻度污染,106.0
天津,2022-11-25,,101.0,轻度污染,68.0
天津,2022-11-26,,26.0,优,5.0
天津,2022-11-27,,57.0,良,27.0
天津,2022-11-28,,61.0,良,34.0
天津,2022-11-29,,44.0,优,7.0
天津,2022-11-30,,38.0,优,10.0
天津,2022-12-01,,45.0,优,22.0
天津,2022-12-02,,69.0,良,48.0
天津,2022-12-03,,52.0,良,32.0
天津,2022-12-04,,46.0,优,23.0
天津,2022-12-05,,64.0,良,41.0
天津,2022-12-06,,98.0,良,73.0
天津,2022-12-07,,128.0,轻度污染,96.0
天津,2022-12-08,,101.0,轻度污染,73.0
天津,2022-12-09,,72.0,良,49.0
天津,2022-12-10,,46.0,优,25.0
天津,2022-12-11,,28.0,优,10.0
天津,2022-12-12,,294.0,重度污染,121.0
天津,2022-12-13,,172.0,中度污染,63.0
天津,2022-12-14,,70.0,良,24.0
天津,2022-12-15,,47.0,优,20.0
天津,2022-12-16,,26.0,优,10.0
天津,2022-12-17,,43.0,优,8.0
天津,2022-12-18,,45.0,优,18.0
天津,2022-12-19,,58.0,良,32.0
天津,2022-12-20,,71.0,良,48.0
天津,2022-12-21,,33.0,优,10.0
天津,2022-12-22,,23.0,优,7.0
天津,2022-12-23,,22.0,优,9.0
天津,2022-12-24,,33.0,优,17.0
天津,2022-12-25,,77.0,良,56.0
天津,2022-12-26,,64.0,良,38.0
天津,2022-12-27,,45.0,优,20.0
天津,2022-12-28,,51.0,良,28.0
天津,2022-12-29,,38.0,优,21.0
天津,2022-12-30,,86.0,良,63.0
天津,2022-12-31,,143.0,轻度污染,107.0
廊坊,2022-01-01,,66.0,良,35.0
廊坊,2022-01-02,,31.0,优,13.0
廊坊,2022-01-03,,66.0,良,38.0
廊坊,2022-01-04,,71.0,良,47.0
廊坊,2022-01-05,,66.0,良,44.0
廊坊,2022-01-06,,104.0,轻度污染,77.0
廊坊,2022-01-07,,186.0,中度污染,141.0
廊坊,2022-01-08,,123.0,轻度污染,87.0
廊坊,2022-01-09,,67.0,良,40.0
廊坊,2022-01-10,,48.0,优,25.0
廊坊,2022-01-11,,32.0,优,15.0
廊坊,2022-01-12,,48.0,优,20.0
廊坊,2022-01-13,,31.0,优,9.0
廊坊,2022-01-14,,115.0,轻度污染,86.0
廊坊,2022-01-15,,104.0,轻度污染,65.0
廊坊,2022-01-16,,27.0,优,7.0
廊坊,2022-01-17,,46.0,优,21.0
廊坊,2022-01-18,,80.0,良,57.0
廊坊,2022-01-19,,69.0,良,44.0
廊坊,2022-01-20,,57.0,良,36.0
廊坊,2022-01-21,,76.0,良,54.0
廊坊,2022-01-22,,146.0,轻度污染,111.0
廊坊,2022-01-23,,173.0,中度污染,131.0
廊坊,2022-01-24,,172.0,中度污染,130.0
廊坊,2022-01-25,,116.0,轻度污染,84.0
廊坊,2022-01-26,,24.0,优,12.0
廊坊,2022-01-27,,29.0,优,15.0
廊坊,2022-01-28,,32.0,优,18.0
廊坊,2022-01-29,,48.0,优,32.0
廊坊,2022-01-30,,151.0,中度污染,114.0
廊坊,2022-01-31,,48.0,优,25.0
廊坊,2022-02-01,,25.0,优,9.0
廊坊,2022-02-02,,33.0,优,20.0
廊坊,2022-02-03,,33.0,优,16.0
廊坊,2022-02-04,,24.0,优,6.0
廊坊,2022-02-05,,26.0,优,7.0
廊坊,2022-02-06,,27.0,优,10.0
廊坊,2022-02-07,,28.0,优,12.0
廊坊,2022-02-08,,38.0,优,20.0
廊坊,2022-02-09,,100.0,良,75.0
廊坊,2022-02-10,,106.0,轻度污染,80.0
廊坊,2022-02-11,,104.0,轻度污染,77.0
廊坊,2022-02-12,,62.0,良,35.0
廊坊,2022-02-13,,67.0,良,46.0
廊坊,2022-02-14,,33.0,优,19.0
廊坊,2022-02-15,,28.0,优,16.0
廊坊,2022-02-16,,29.0,优,15.0
廊坊,2022-02-17,,49.0,优,34.0
廊坊,2022-02-18,,46.0,优,26.0
廊坊,2022-02-19,,24.0,优,8.0
廊坊,2022-02-20,,29.0,优,11.0
廊坊,2022-02-21,,26.0,优,10.0
廊坊,2022-02-22,,26.0,优,10.0
廊坊,2022-02-23,,46.0,优,23.0
廊坊,2022-02-24,,74.0,良,51.0
廊坊,2022-02-25,,182.0,中度污染,138.0
廊坊,2022-02-26,,55.0,良,26.0
廊坊,2022-02-27,,67.0,良,35.0
廊坊,2022-02-28,,92.0,良,59.0
廊坊,2022-03-01,,30.0,优,8.0
廊坊,2022-03-02,,52.0,良,23.0
廊坊,2022-03-03,,70.0,良,36.0
廊坊,2022-03-04,,123.0,轻度污染,48.0
廊坊,2022-03-05,,36.0,优,10.0
廊坊,2022-03-06,,54.0,良,28.0
廊坊,2022-03-07,,55.0,良,29.0
廊坊,2022-03-08,,93.0,良,67.0
廊坊,2022-03-09,,158.0,中度污染,120.0
廊坊,2022-03-10,,168.0,中度污染,127.0
廊坊,2022-03-11,,109.0,轻度污染,79.0
廊坊,2022-03-12,,72.0,良,52.0
廊坊,2022-03-13,,92.0,良,67.0
廊坊,2022-03-14,,54.0,良,31.0
廊坊,2022-03-15,,70.0,良,49.0
廊坊,2022-03-16,,76.0,良,45.0
廊坊,2022-03-17,,42.0,优,16.0
廊坊,2022-03-18,,52.0,良,36.0
廊坊,2022-03-19,,40.0,优,23.0
廊坊,2022-03-20,,58.0,良,41.0
廊坊,2022-03-21,,39.0,优,19.0
廊坊,2022-03-22,,29.0,优,13.0
廊坊,2022-03-23,,84.0,良,60.0
廊坊,2022-03-24,,123.0,轻度污染,93.0
廊坊,2022-03-25,,123.0,轻度污染,51.0
廊坊,2022-03-26,,76.0,良,19.0
廊坊,2022-03-27,,33.0,优,7.0
廊坊,2022-03-28,,59.0,良,27.0
廊坊,2022-03-29,,70.0,良,44.0
廊坊,2022-03-30,,38.0,优,22.0
廊坊,2022-03-31,,36.0,优,16.0
廊坊,2022-04-01,,35.0,优,17.0
廊坊,2022-04-02,,45.0,优,22.0
廊坊,2022-04-03,,52.0,良,25.0
廊坊,2022-04-04,,84.0,良,60.0
廊坊,2022-04-05,,94.0,良,42.0
廊坊,2022-04-06,,50.0,优,10.0
廊坊,2022-04-07,,58.0,良,27.0
廊坊,2022-04-08,,107.0,轻度污染,80.0
廊坊,2022-04-09,,142.0,轻度污染,102.0
廊坊,2022-04-10,,129.0,轻度污染,98.0
廊坊,2022-04-11,,153.0,中度污染,82.0
廊坊,2022-04-12,,68.0,良,21.0
廊坊,2022-04-13,,51.0,良,27.0
廊坊,2022-04-14,,44.0,优,15.0
廊坊,2022-04-15,,33.0,优,12.0
廊坊,2022-04-16,,45.0,优,14.0
廊坊,2022-04-17,,72.0,良,45.0
廊坊,2022-04-18,,91.0,良,67.0
廊坊,2022-04-19,,91.0,良,60.0
廊坊,2022-04-20,,82.0,良,46.0
廊坊,2022-04-21,,97.0,良,39.0
廊坊,2022-04-22,,45.0,优,14.0
廊坊,2022-04-23,,83.0,良,40.0
廊坊,2022-04-24,,94.0,良,59.0
廊坊,2022-04-25,,125.0,轻度污染,94.0
廊坊,2022-04-26,,125.0,轻度污染,48.0
廊坊,2022-04-27,,34.0,优,13.0
廊坊,2022-04-28,,26.0,优,15.0
廊坊,2022-04-29,,59.0,良,41.0
廊坊,2022-04-30,,42.0,优,16.0
廊坊,2022-05-01,,45.0,优,20.0
廊坊,2022-05-02,,55.0,良,32.0
廊坊,2022-05-03,,67.0,良,37.0
廊坊,2022-05-04,,78.0,良,36.0
廊坊,2022-05-05,,71.0,良,36.0
廊坊,2022-05-06,,61.0,良,26.0
廊坊,2022-05-07,,35.0,优,16.0
廊坊,2022-05-08,,26.0,优,14.0
廊坊,2022-05-09,,41.0,优,25.0
廊坊,2022-05-10,,63.0,良,45.0
廊坊,2022-05-11,,54.0,良,33.0
廊坊,2022-05-12,,31.0,优,13.0
廊坊,2022-05-13,,39.0,优,13.0
廊坊,2022-05-14,,36.0,优,13.0
廊坊,2022-05-15,,44.0,优,16.0
廊坊,2022-05-16,,46.0,优,19.0
廊坊,2022-05-17,,68.0,良,41.0
廊坊,2022-05-18,,70.0,良,46.0
廊坊,2022-05-19,,79.0,良,47.0
廊坊,2022-05-20,,91.0,良,51.0
廊坊,2022-05-21,,78.0,良,37.0
廊坊,2022-05-22,,84.0,良,37.0
廊坊,2022-05-23,,70.0,良,32.0
廊坊,2022-05-24,,81.0,良,39.0
廊坊,2022-05-25,,46.0,优,11.0
廊坊,2022-05-26,,43.0,优,9.0
廊坊,2022-05-27,,49.0,优,17.0
廊坊,2022-05-28,,87.0,良,33.0
廊坊,2022-05-29,,52.0,良,23.0
廊坊,2022-05-30,,44.0,优,14.0
廊坊,2022-05-31,,71.0,良,26.0
廊坊,2022-06-01,,57.0,良,29.0
廊坊,2022-06-02,,83.0,良,30.0
廊坊,2022-06-03,,97.0,良,51.0
廊坊,2022-06-04,,71.0,良,43.0
廊坊,2022-06-05,,52.0,良,27.0
廊坊,2022-06-06,,28.0,优,7.0
廊坊,2022-06-07,,37.0,优,13.0
廊坊,2022-06-08,,42.0,优,24.0
廊坊,2022-06-09,,48.0,优,28.0
廊坊,2022-06-10,,63.0,良,39.0
廊坊,2022-06-11,,53.0,良,29.0
廊坊,2022-06-12,,44.0,优,29.0
廊坊,2022-06-13,,36.0,优,18.0
廊坊,2022-06-14,,46.0,优,27.0
廊坊,2022-06-15,,51.0,良,27.0
廊坊,2022-06-16,,65.0,良,32.0
廊坊,2022-06-17,,91.0,良,56.0
廊坊,2022-06-18,,82.0,良,48.0
廊坊,2022-06-19,,70.0,良,35.0
廊坊,2022-06-20,,84.0,良,49.0
廊坊,2022-06-21,,105.0,轻度污染,61.0
廊坊,2022-06-22,,76.0,良,55.0
廊坊,2022-06-23,,56.0,良,27.0
廊坊,2022-06-24,,41.0,优,8.0
廊坊,2022-06-25,,97.0,良,27.0
廊坊,2022-06-26,,60.0,良,28.0
廊坊,2022-06-27,,47.0,优,29.0
廊坊,2022-06-28,,34.0,优,18.0
廊坊,2022-06-29,,28.0,优,12.0
廊坊,2022-06-30,,39.0,优,22.0
廊坊,2022-07-01,,37.0,优,15.0
廊坊,2022-07-02,,64.0,良,37.0
廊坊,2022-07-03,,42.0,优,22.0
廊坊,2022-07-04,,38.0,优,21.0
廊坊,2022-07-05,,59.0,良,41.0
廊坊,2022-07-06,,28.0,优,12.0
廊坊,2022-07-07,,49.0,优,14.0
廊坊,2022-07-08,,71.0,良,32.0
廊坊,2022-07-09,,46.0,优,17.0
廊坊,2022-07-10,,31.0,优,11.0
廊坊,2022-07-11,,39.0,优,22.0
廊坊,2022-07-12,,34.0,优,17.0
廊坊,2022-07-13,,35.0,优,12.0
廊坊,2022-07-14,,44.0,优,14.0
廊坊,2022-07-15,,66.0,良,26.0
廊坊,2022-07-16,,76.0,良,35.0
廊坊,2022-07-17,,45.0,优,19.0
廊坊,2022-07-18,,44.0,优,15.0
廊坊,2022-07-19,,61.0,良,27.0
廊坊,2022-07-20,,52.0,良,23.0
廊坊,2022-07-21,,59.0,良,26.0
廊坊,2022-07-22,,66.0,良,32.0
廊坊,2022-07-23,,37.0,优,13.0
廊坊,2022-07-24,,64.0,良,29.0
廊坊,2022-07-25,,56.0,良,29.0
廊坊,2022-07-26,,46.0,优,21.0
廊坊,2022-07-27,,37.0,优,21.0
廊坊,2022-07-28,,29.0,优,11.0
廊坊,2022-07-29,,41.0,优,21.0
廊坊,2022-07-30,,44.0,优,28.0
廊坊,2022-07-31,,40.0,优,24.0
廊坊,2022-08-01,,52.0,良,31.0
廊坊,2022-08-02,,56.0,良,38.0
廊坊,2022-08-03,,61.0,良,40.0
廊坊,2022-08-04,,57.0,良,37.0
廊坊,2022-08-05,,44.0,优,18.0
廊坊,2022-08-06,,47.0,优,29.0
廊坊,2022-08-07,,35.0,优,21.0
廊坊,2022-08-08,,33.0,优,18.0
廊坊,2022-08-09,,22.0,优,10.0
廊坊,2022-08-10,,30.0,优,11.0
廊坊,2022-08-11,,35.0,优,12.0
廊坊,2022-08-12,,64.0,良,38.0
廊坊,2022-08-13,,67.0,良,44.0
廊坊,2022-08-14,,35.0,优,22.0
廊坊,2022-08-15,,35.0,优,19.0
廊坊,2022-08-16,,30.0,优,12.0
廊坊,2022-08-17,,46.0,优,25.0
廊坊,2022-08-18,,40.0,优,27.0
廊坊,2022-08-19,,35.0,优,18.0
廊坊,2022-08-20,,35.0,优,14.0
廊坊,2022-08-21,,58.0,良,26.0
廊坊,2022-08-22,,38.0,优,21.0
廊坊,2022-08-23,,20.0,优,6.0
廊坊,2022-08-24,,28.0,优,9.0
廊坊,2022-08-25,,39.0,优,17.0
廊坊,2022-08-26,,42.0,优,16.0
廊坊,2022-08-27,,26.0,优,6.0
廊坊,2022-08-28,,44.0,优,21.0
廊坊,2022-08-29,,28.0,优,19.0
廊坊,2022-08-30,,46.0,优,29.0
廊坊,2022-08-31,,31.0,优,10.0
廊坊,2022-09-01,,41.0,优,14.0
廊坊,2022-09-02,,41.0,优,14.0
廊坊,2022-09-03,,61.0,良,32.0
廊坊,2022-09-04,,60.0,良,34.0
廊坊,2022-09-05,,31.0,优,12.0
廊坊,2022-09-06,,41.0,优,12.0
廊坊,2022-09-07,,41.0,优,12.0
廊坊,2022-09-08,,68.0,良,26.0
廊坊,2022-09-09,,92.0,良,55.0
廊坊,2022-09-10,,97.0,良,60.0
廊坊,2022-09-11,,55.0,良,34.0
廊坊,2022-09-12,,76.0,良,53.0
廊坊,2022-09-13,,83.0,良,61.0
廊坊,2022-09-14,,62.0,良,38.0
廊坊,2022-09-15,,48.0,优,23.0
廊坊,2022-09-16,,54.0,良,27.0
廊坊,2022-09-17,,71.0,良,39.0
廊坊,2022-09-18,,50.0,优,20.0
廊坊,2022-09-19,,49.0,优,15.0
廊坊,2022-09-20,,31.0,优,8.0
廊坊,2022-09-21,,53.0,良,23.0
廊坊,2022-09-22,,64.0,良,26.0
廊坊,2022-09-23,,28.0,优,5.0
廊坊,2022-09-24,,53.0,良,19.0
廊坊,2022-09-25,,85.0,良,53.0
廊坊,2022-09-26,,117.0,轻度污染,78.0
廊坊,2022-09-27,,107.0,轻度污染,68.0
廊坊,2022-09-28,,95.0,良,61.0
廊坊,2022-09-29,,104.0,轻度污染,69.0
廊坊,2022-09-30,,99.0,良,62.0
廊坊,2022-10-01,,80.0,良,57.0
廊坊,2022-10-02,,22.0,优,11.0
廊坊,2022-10-03,,22.0,优,12.0
廊坊,2022-10-04,,20.0,优,6.0
廊坊,2022-10-05,,33.0,优,12.0
廊坊,2022-10-06,,50.0,优,25.0
廊坊,2022-10-07,,67.0,良,47.0
廊坊,2022-10-08,,78.0,良,57.0
廊坊,2022-10-09,,36.0,优,7.0
廊坊,2022-10-10,,24.0,优,6.0
廊坊,2022-10-11,,47.0,优,24.0
廊坊,2022-10-12,,78.0,良,56.0
廊坊,2022-10-13,,115.0,轻度污染,87.0
廊坊,2022-10-14,,148.0,轻度污染,112.0
廊坊,2022-10-15,,184.0,中度污染,139.0
廊坊,2022-10-16,,50.0,优,23.0
廊坊,2022-10-17,,23.0,优,4.0
廊坊,2022-10-18,,38.0,优,11.0
廊坊,2022-10-19,,76.0,良,47.0
廊坊,2022-10-20,,83.0,良,59.0
廊坊,2022-10-21,,102.0,轻度污染,76.0
廊坊,2022-10-22,,70.0,良,35.0
廊坊,2022-10-23,,40.0,优,14.0
廊坊,2022-10-24,,71.0,良,43.0
廊坊,2022-10-25,,145.0,轻度污染,110.0
廊坊,2022-10-26,,92.0,良,67.0
廊坊,2022-10-27,,41.0,优,16.0
廊坊,2022-10-28,,53.0,良,19.0
廊坊,2022-10-29,,54.0,良,26.0
廊坊,2022-10-30,,82.0,良,60.0
廊坊,2022-10-31,,61.0,良,33.0
廊坊,2022-11-01,,31.0,优,10.0
廊坊,2022-11-02,,62.0,良,36.0
廊坊,2022-11-03,,40.0,优,23.0
廊坊,2022-11-04,,31.0,优,15.0
廊坊,2022-11-05,,82.0,良,59.0
廊坊,2022-11-06,,119.0,轻度污染,90.0
廊坊,2022-11-07,,60.0,良,37.0
廊坊,2022-11-08,,56.0,良,34.0
廊坊,2022-11-09,,163.0,中度污染,124.0
廊坊,2022-11-10,,163.0,中度污染,124.0
廊坊,2022-11-11,,119.0,轻度污染,89.0
廊坊,2022-11-12,,18.0,优,7.0
廊坊,2022-11-13,,20.0,优,7.0
廊坊,2022-11-14,,50.0,优,30.0
廊坊,2022-11-15,,51.0,良,29.0
廊坊,2022-11-16,,91.0,良,63.0
廊坊,2022-11-17,,167.0,中度污染,127.0
廊坊,2022-11-18,,142.0,轻度污染,107.0
廊坊,2022-11-19,,132.0,轻度污染,100.0
廊坊,2022-11-20,,174.0,中度污染,132.0
廊坊,2022-11-21,,52.0,良,31.0
廊坊,2022-11-22,,57.0,良,34.0
廊坊,2022-11-23,,90.0,良,65.0
廊坊,2022-11-24,,168.0,中度污染,127.0
廊坊,2022-11-25,,120.0,轻度污染,74.0
廊坊,2022-11-26,,29.0,优,8.0
廊坊,2022-11-27,,39.0,优,15.0
廊坊,2022-11-28,,75.0,良,26.0
廊坊,2022-11-29,,49.0,优,7.0
廊坊,2022-11-30,,25.0,优,6.0
廊坊,2022-12-01,,39.0,优,14.0
廊坊,2022-12-02,,75.0,良,53.0
廊坊,2022-12-03,,46.0,优,20.0
廊坊,2022-12-04,,39.0,优,18.0
廊坊,2022-12-05,,63.0,良,36.0
廊坊,2022-12-06,,78.0,良,55.0
廊坊,2022-12-07,,71.0,良,48.0
廊坊,2022-12-08,,62.0,良,37.0
廊坊,2022-12-09,,70.0,良,46.0
廊坊,2022-12-10,,50.0,优,19.0
廊坊,2022-12-11,,28.0,优,10.0
廊坊,2022-12-12,,323.0,严重污染,148.0
廊坊,2022-12-13,,140.0,轻度污染,41.0
廊坊,2022-12-14,,51.0,良,17.0
廊坊,2022-12-15,,43.0,优,13.0
廊坊,2022-12-16,,28.0,优,6.0
廊坊,2022-12-17,,40.0,优,5.0
廊坊,2022-12-18,,41.0,优,19.0
廊坊,2022-12-19,,50.0,优,28.0
廊坊,2022-12-20,,65.0,良,40.0
廊坊,2022-12-21,,32.0,优,6.0
廊坊,2022-12-22,,19.0,优,4.0
廊坊,2022-12-23,,21.0,优,6.0
廊坊,2022-12-24,,30.0,优,12.0
廊坊,2022-12-25,,57.0,良,37.0
廊坊,2022-12-26,,48.0,优,21.0
廊坊,2022-12-27,,37.0,优,13.0
廊坊,2022-12-28,,45.0,优,23.0
廊坊,2022-12-29,,31.0,优,12.0
廊坊,2022-12-30,,59.0,良,37.0
廊坊,2022-12-31,,80.0,良,55.0
张家口,2022-01-01,,45.0,优,22.0
张家口,2022-01-02,,34.0,优,17.0
张家口,2022-01-03,,34.0,优,17.0
张家口,2022-01-04,,38.0,优,21.0
张家口,2022-01-05,,49.0,优,31.0
张家口,2022-01-06,,36.0,优,20.0
张家口,2022-01-07,,59.0,良,40.0
张家口,2022-01-08,,49.0,优,33.0
张家口,2022-01-09,,27.0,优,14.0
张家口,2022-01-10,,21.0,优,9.0
张家口,2022-01-11,,38.0,优,19.0
张家口,2022-01-12,,30.0,优,13.0
张家口,2022-01-13,,28.0,优,14.0
张家口,2022-01-14,,47.0,优,25.0
张家口,2022-01-15,,32.0,优,13.0
张家口,2022-01-16,,30.0,优,17.0
张家口,2022-01-17,,29.0,优,14.0
张家口,2022-01-18,,39.0,优,17.0
张家口,2022-01-19,,38.0,优,21.0
张家口,2022-01-20,,74.0,良,53.0
张家口,2022-01-21,,76.0,良,55.0
张家口,2022-01-22,,107.0,轻度污染,81.0
张家口,2022-01-23,,139.0,轻度污染,105.0
张家口,2022-01-24,,133.0,轻度污染,101.0
张家口,2022-01-25,,27.0,优,14.0
张家口,2022-01-26,,23.0,优,14.0
张家口,2022-01-27,,25.0,优,15.0
张家口,2022-01-28,,21.0,优,10.0
张家口,2022-01-29,,28.0,优,15.0
张家口,2022-01-30,,35.0,优,20.0
张家口,2022-01-31,,25.0,优,8.0
张家口,2022-02-01,,24.0,优,10.0
张家口,2022-02-02,,24.0,优,10.0
张家口,2022-02-03,,24.0,优,9.0
张家口,2022-02-04,,24.0,优,9.0
张家口,2022-02-05,,25.0,优,7.0
张家口,2022-02-06,,24.0,优,9.0
张家口,2022-02-07,,23.0,优,10.0
张家口,2022-02-08,,24.0,优,11.0
张家口,2022-02-09,,45.0,优,29.0
张家口,2022-02-10,,70.0,良,51.0
张家口,2022-02-11,,39.0,优,18.0
张家口,2022-02-12,,47.0,优,28.0
张家口,2022-02-13,,41.0,优,24.0
张家口,2022-02-14,,26.0,优,14.0
张家口,2022-02-15,,25.0,优,14.0
张家口,2022-02-16,,25.0,优,13.0
张家口,2022-02-17,,38.0,优,24.0
张家口,2022-02-18,,45.0,优,27.0
张家口,2022-02-19,,25.0,优,11.0
张家口,2022-02-20,,30.0,优,11.0
张家口,2022-02-21,,25.0,优,10.0
张家口,2022-02-22,,26.0,优,13.0
张家口,2022-02-23,,24.0,优,10.0
张家口,2022-02-24,,38.0,优,21.0
张家口,2022-02-25,,51.0,良,27.0
张家口,2022-02-26,,29.0,优,10.0
张家口,2022-02-27,,46.0,优,20.0
张家口,2022-02-28,,48.0,优,20.0
张家口,2022-03-01,,26.0,优,10.0
张家口,2022-03-02,,34.0,优,14.0
张家口,2022-03-03,,47.0,优,15.0
张家口,2022-03-04,,126.0,轻度污染,23.0
张家口,2022-03-05,,28.0,优,7.0
张家口,2022-03-06,,40.0,优,15.0
张家口,2022-03-07,,37.0,优,13.0
张家口,2022-03-08,,39.0,优,15.0
张家口,2022-03-09,,69.0,良,41.0
张家口,2022-03-10,,96.0,良,60.0
张家口,2022-03-11,,92.0,良,48.0
张家口,2022-03-12,,56.0,良,32.0
张家口,2022-03-13,,47.0,优,22.0
张家口,2022-03-14,,70.0,良,26.0
张家口,2022-03-15,,97.0,良,33.0
张家口,2022-03-16,,41.0,优,10.0
