城市,日期,AQI,PM2.5,year,month,day,weekday,pm25_lag_1,pm25_lag_3,pm25_roll_7_mean
保定,2019-10-09,64.0,38.0,2019,10,9,2,20.0,31.0,33.42857142857143
保定,2019-10-10,55.0,39.0,2019,10,10,3,38.0,42.0,30.428571428571427
保定,2019-10-11,72.0,49.0,2019,10,11,4,39.0,20.0,33.285714285714285
保定,2019-10-12,55.0,26.0,2019,10,12,5,49.0,38.0,35.0
保定,2019-10-13,55.0,28.0,2019,10,13,6,26.0,39.0,34.57142857142857
保定,2019-10-14,37.0,24.0,2019,10,14,0,28.0,49.0,32.0
保定,2019-10-15,58.0,35.0,2019,10,15,1,24.0,26.0,34.142857142857146
保定,2019-10-16,56.0,37.0,2019,10,16,2,35.0,28.0,34.0
保定,2019-10-17,76.0,55.0,2019,10,17,3,37.0,24.0,36.285714285714285
保定,2019-10-18,99.0,73.0,2019,10,18,4,55.0,35.0,39.714285714285715
保定,2019-10-19,162.0,124.0,2019,10,19,5,73.0,37.0,53.714285714285715
保定,2019-10-20,155.0,109.0,2019,10,20,6,124.0,55.0,65.28571428571429
保定,2019-10-21,74.0,39.0,2019,10,21,0,109.0,73.0,67.42857142857143
保定,2019-10-22,84.0,49.0,2019,10,22,1,39.0,124.0,69.42857142857143
保定,2019-10-23,107.0,75.0,2019,10,23,2,49.0,109.0,74.85714285714286
保定,2019-10-24,136.0,103.0,2019,10,24,3,75.0,39.0,81.71428571428571
保定,2019-10-25,31.0,17.0,2019,10,25,4,103.0,49.0,73.71428571428571
保定,2019-10-26,62.0,35.0,2019,10,26,5,17.0,75.0,61.0
保定,2019-10-27,81.0,52.0,2019,10,27,6,35.0,103.0,52.857142857142854
保定,2019-10-28,107.0,35.0,2019,10,28,0,52.0,17.0,52.285714285714285
保定,2019-10-29,85.0,35.0,2019,10,29,1,35.0,35.0,50.285714285714285
保定,2019-10-30,116.0,69.0,2019,10,30,2,35.0,52.0,49.42857142857143
保定,2019-10-31,91.0,56.0,2019,10,31,3,69.0,35.0,42.714285714285715
保定,2019-11-01,85.0,55.0,2019,11,1,4,56.0,35.0,48.142857142857146
保定,2019-11-02,48.0,20.0,2019,11,2,5,55.0,69.0,46.0
保定,2019-11-03,62.0,41.0,2019,11,3,6,20.0,56.0,44.42857142857143
保定,2019-11-04,70.0,51.0,2019,11,4,0,41.0,55.0,46.714285714285715
保定,2019-11-05,99.0,73.0,2019,11,5,1,51.0,20.0,52.142857142857146
保定,2019-11-06,80.0,54.0,2019,11,6,2,73.0,41.0,50.0
保定,2019-11-07,73.0,44.0,2019,11,7,3,54.0,51.0,48.285714285714285
保定,2019-11-08,92.0,62.0,2019,11,8,4,44.0,73.0,49.285714285714285
保定,2019-11-09,168.0,129.0,2019,11,9,5,62.0,54.0,64.85714285714286
保定,2019-11-10,73.0,34.0,2019,11,10,6,129.0,44.0,63.857142857142854
保定,2019-11-11,65.0,28.0,2019,11,11,0,34.0,62.0,60.57142857142857
保定,2019-11-12,86.0,53.0,2019,11,12,1,28.0,129.0,57.714285714285715
保定,2019-11-13,67.0,19.0,2019,11,13,2,53.0,34.0,52.714285714285715
保定,2019-11-14,61.0,29.0,2019,11,14,3,19.0,28.0,50.57142857142857
保定,2019-11-15,84.0,53.0,2019,11,15,4,29.0,53.0,49.285714285714285
保定,2019-11-16,66.0,40.0,2019,11,16,5,53.0,19.0,36.57142857142857
保定,2019-11-17,105.0,51.0,2019,11,17,6,40.0,29.0,39.0
保定,2019-11-18,74.0,24.0,2019,11,18,0,51.0,53.0,38.42857142857143
保定,2019-11-19,102.0,46.0,2019,11,19,1,24.0,40.0,37.42857142857143
保定,2019-11-20,128.0,86.0,2019,11,20,2,46.0,51.0,47.0
保定,2019-11-21,120.0,88.0,2019,11,21,3,86.0,24.0,55.42857142857143
保定,2019-11-22,147.0,111.0,2019,11,22,4,88.0,46.0,63.714285714285715
保定,2019-11-23,177.0,133.0,2019,11,23,5,111.0,86.0,77.0
保定,2019-11-24,70.0,46.0,2019,11,24,6,133.0,88.0,76.28571428571429
保定,2019-11-25,40.0,20.0,2019,11,25,0,46.0,111.0,75.71428571428571
保定,2019-11-26,95.0,70.0,2019,11,26,1,20.0,133.0,79.14285714285714
保定,2019-11-27,54.0,32.0,2019,11,27,2,70.0,46.0,71.42857142857143
保定,2019-11-28,62.0,39.0,2019,11,28,3,32.0,20.0,64.42857142857143
保定,2019-11-29,103.0,76.0,2019,11,29,4,39.0,70.0,59.42857142857143
保定,2019-11-30,133.0,100.0,2019,11,30,5,76.0,32.0,54.714285714285715
保定,2019-12-01,133.0,100.0,2019,12,1,6,100.0,39.0,62.42857142857143
保定,2019-12-02,31.0,16.0,2019,12,2,0,100.0,76.0,61.857142857142854
保定,2019-12-03,52.0,26.0,2019,12,3,1,16.0,100.0,55.57142857142857
保定,2019-12-04,57.0,34.0,2019,12,4,2,26.0,100.0,55.857142857142854
保定,2019-12-05,60.0,40.0,2019,12,5,3,34.0,16.0,56.0
保定,2019-12-06,84.0,62.0,2019,12,6,4,40.0,26.0,54.0
保定,2019-12-07,148.0,114.0,2019,12,7,5,62.0,34.0,56.0
保定,2019-12-08,178.0,134.0,2019,12,8,6,114.0,40.0,60.857142857142854
保定,2019-12-09,197.0,150.0,2019,12,9,0,134.0,62.0,80.0
保定,2019-12-10,218.0,169.0,2019,12,10,1,150.0,114.0,100.42857142857143
保定,2019-12-11,122.0,87.0,2019,12,11,2,169.0,134.0,108.0
保定,2019-12-12,62.0,39.0,2019,12,12,3,87.0,150.0,107.85714285714286
保定,2019-12-13,89.0,63.0,2019,12,13,4,39.0,169.0,108.0
保定,2019-12-14,70.0,49.0,2019,12,14,5,63.0,87.0,98.71428571428571
保定,2019-12-15,95.0,71.0,2019,12,15,6,49.0,39.0,89.71428571428571
保定,2019-12-16,99.0,74.0,2019,12,16,0,71.0,63.0,78.85714285714286
保定,2019-12-17,81.0,59.0,2019,12,17,1,74.0,49.0,63.142857142857146
保定,2019-12-18,49.0,34.0,2019,12,18,2,59.0,71.0,55.57142857142857
保定,2019-12-19,58.0,39.0,2019,12,19,3,34.0,74.0,55.57142857142857
保定,2019-12-20,52.0,35.0,2019,12,20,4,39.0,59.0,51.57142857142857
保定,2019-12-21,74.0,53.0,2019,12,21,5,35.0,34.0,52.142857142857146
保定,2019-12-22,130.0,99.0,2019,12,22,6,53.0,39.0,56.142857142857146
保定,2019-12-23,155.0,118.0,2019,12,23,0,99.0,35.0,62.42857142857143
保定,2019-12-24,113.0,85.0,2019,12,24,1,118.0,53.0,66.14285714285714
保定,2019-12-25,137.0,104.0,2019,12,25,2,85.0,99.0,76.14285714285714
保定,2019-12-26,110.0,74.0,2019,12,26,3,104.0,118.0,81.14285714285714
保定,2019-12-27,96.0,62.0,2019,12,27,4,74.0,85.0,85.0
保定,2019-12-28,103.0,74.0,2019,12,28,5,62.0,104.0,88.0
保定,2019-12-29,151.0,113.0,2019,12,29,6,74.0,74.0,90.0
保定,2019-12-30,45.0,19.0,2019,12,30,0,113.0,62.0,75.85714285714286
保定,2019-12-31,61.0,34.0,2019,12,31,1,19.0,74.0,68.57142857142857
保定,2020-01-01,79.0,52.0,2020,1,1,2,34.0,113.0,61.142857142857146
保定,2020-01-02,113.0,85.0,2020,1,2,3,52.0,19.0,62.714285714285715
保定,2020-01-03,197.0,151.0,2020,1,3,4,85.0,34.0,75.42857142857143
保定,2020-01-04,164.0,127.0,2020,1,4,5,151.0,52.0,83.0
保定,2020-01-05,102.0,76.0,2020,1,5,6,127.0,85.0,77.71428571428571
保定,2020-01-06,85.0,63.0,2020,1,6,0,76.0,151.0,84.0
保定,2020-01-07,64.0,45.0,2020,1,7,1,63.0,127.0,85.57142857142857
保定,2020-01-08,106.0,78.0,2020,1,8,2,45.0,76.0,89.28571428571429
保定,2020-01-09,201.0,152.0,2020,1,9,3,78.0,63.0,98.85714285714286
保定,2020-01-10,196.0,149.0,2020,1,10,4,152.0,45.0,98.57142857142857
保定,2020-01-11,94.0,69.0,2020,1,11,5,149.0,78.0,90.28571428571429
保定,2020-01-12,78.0,56.0,2020,1,12,6,69.0,152.0,87.42857142857143
保定,2020-01-13,92.0,68.0,2020,1,13,0,56.0,149.0,88.14285714285714
保定,2020-01-14,104.0,77.0,2020,1,14,1,68.0,69.0,92.71428571428571
保定,2020-01-15,291.0,241.0,2020,1,15,2,77.0,56.0,116.0
保定,2020-01-16,169.0,135.0,2020,1,16,3,241.0,68.0,113.57142857142857
保定,2020-01-17,295.0,245.0,2020,1,17,4,135.0,77.0,127.28571428571429
保定,2020-01-18,236.0,186.0,2020,1,18,5,245.0,241.0,144.0
保定,2020-01-19,105.0,71.0,2020,1,19,6,186.0,135.0,146.14285714285714
保定,2020-01-20,65.0,44.0,2020,1,20,0,71.0,245.0,142.71428571428572
保定,2020-01-21,112.0,84.0,2020,1,21,1,44.0,186.0,143.71428571428572
保定,2020-01-22,106.0,79.0,2020,1,22,2,84.0,71.0,120.57142857142857
保定,2020-01-23,196.0,151.0,2020,1,23,3,79.0,44.0,122.85714285714286
保定,2020-01-24,158.0,129.0,2020,1,24,4,151.0,84.0,106.28571428571429
保定,2020-01-25,385.0,377.0,2020,1,25,5,129.0,79.0,133.57142857142858
保定,2020-01-26,284.0,234.0,2020,1,26,6,377.0,151.0,156.85714285714286
保定,2020-01-27,293.0,243.0,2020,1,27,0,234.0,129.0,185.28571428571428
保定,2020-01-28,301.0,251.0,2020,1,28,1,243.0,377.0,209.14285714285714
保定,2020-01-29,195.0,156.0,2020,1,29,2,251.0,234.0,220.14285714285714
保定,2020-01-30,121.0,90.0,2020,1,30,3,156.0,243.0,211.42857142857142
保定,2020-01-31,157.0,118.0,2020,1,31,4,90.0,251.0,209.85714285714286
保定,2020-02-01,87.0,63.0,2020,2,1,5,118.0,156.0,165.0
保定,2020-02-02,59.0,41.0,2020,2,2,6,63.0,90.0,137.42857142857142
保定,2020-02-03,83.0,60.0,2020,2,3,0,41.0,118.0,111.28571428571429
保定,2020-02-04,58.0,40.0,2020,2,4,1,60.0,63.0,81.14285714285714
保定,2020-02-05,41.0,28.0,2020,2,5,2,40.0,41.0,62.857142857142854
保定,2020-02-06,50.0,35.0,2020,2,6,3,28.0,60.0,55.0
保定,2020-02-07,139.0,105.0,2020,2,7,4,35.0,40.0,53.142857142857146
保定,2020-02-08,192.0,147.0,2020,2,8,5,105.0,28.0,65.14285714285714
保定,2020-02-09,244.0,194.0,2020,2,9,6,147.0,35.0,87.0
保定,2020-02-10,209.0,162.0,2020,2,10,0,194.0,105.0,101.57142857142857
保定,2020-02-11,219.0,169.0,2020,2,11,1,162.0,147.0,120.0
保定,2020-02-12,249.0,199.0,2020,2,12,2,169.0,194.0,144.42857142857142
保定,2020-02-13,233.0,188.0,2020,2,13,3,199.0,162.0,166.28571428571428
保定,2020-02-14,69.0,50.0,2020,2,14,4,188.0,169.0,158.42857142857142
保定,2020-02-15,31.0,15.0,2020,2,15,5,50.0,199.0,139.57142857142858
保定,2020-02-16,24.0,12.0,2020,2,16,6,15.0,188.0,113.57142857142857
保定,2020-02-17,26.0,13.0,2020,2,17,0,12.0,50.0,92.28571428571429
保定,2020-02-18,54.0,38.0,2020,2,18,1,13.0,15.0,73.57142857142857
保定,2020-02-19,92.0,68.0,2020,2,19,2,38.0,12.0,54.857142857142854
保定,2020-02-20,147.0,112.0,2020,2,20,3,68.0,13.0,44.0
保定,2020-02-21,148.0,108.0,2020,2,21,4,112.0,38.0,52.285714285714285
保定,2020-02-22,32.0,15.0,2020,2,22,5,108.0,68.0,52.285714285714285
保定,2020-02-23,75.0,54.0,2020,2,23,6,15.0,112.0,58.285714285714285
保定,2020-02-24,95.0,71.0,2020,2,24,0,54.0,108.0,66.57142857142857
保定,2020-02-25,72.0,53.0,2020,2,25,1,71.0,15.0,68.71428571428571
保定,2020-02-26,46.0,31.0,2020,2,26,2,53.0,54.0,63.42857142857143
保定,2020-02-27,41.0,28.0,2020,2,27,3,31.0,71.0,51.42857142857143
保定,2020-02-28,86.0,64.0,2020,2,28,4,28.0,53.0,45.142857142857146
保定,2020-02-29,87.0,64.0,2020,2,29,5,64.0,31.0,52.142857142857146
保定,2020-03-01,50.0,32.0,2020,3,1,6,64.0,28.0,49.0
保定,2020-03-02,49.0,33.0,2020,3,2,0,32.0,64.0,43.57142857142857
保定,2020-03-03,41.0,25.0,2020,3,3,1,33.0,64.0,39.57142857142857
保定,2020-03-04,30.0,19.0,2020,3,4,2,25.0,32.0,37.857142857142854
保定,2020-03-05,61.0,42.0,2020,3,5,3,19.0,33.0,39.857142857142854
保定,2020-03-06,120.0,90.0,2020,3,6,4,42.0,25.0,43.57142857142857
保定,2020-03-07,108.0,81.0,2020,3,7,5,90.0,19.0,46.0
保定,2020-03-08,159.0,120.0,2020,3,8,6,81.0,42.0,58.57142857142857
保定,2020-03-09,75.0,55.0,2020,3,9,0,120.0,90.0,61.714285714285715
保定,2020-03-10,51.0,29.0,2020,3,10,1,55.0,81.0,62.285714285714285
保定,2020-03-11,69.0,39.0,2020,3,11,2,29.0,120.0,65.14285714285714
保定,2020-03-12,70.0,42.0,2020,3,12,3,39.0,55.0,65.14285714285714
保定,2020-03-13,45.0,23.0,2020,3,13,4,42.0,29.0,55.57142857142857
保定,2020-03-14,45.0,20.0,2020,3,14,5,23.0,39.0,46.857142857142854
保定,2020-03-15,36.0,16.0,2020,3,15,6,20.0,42.0,32.0
保定,2020-03-16,58.0,29.0,2020,3,16,0,16.0,23.0,28.285714285714285
保定,2020-03-17,71.0,46.0,2020,3,17,1,29.0,20.0,30.714285714285715
保定,2020-03-18,80.0,28.0,2020,3,18,2,46.0,16.0,29.142857142857142
保定,2020-03-19,34.0,12.0,2020,3,19,3,28.0,29.0,24.857142857142858
保定,2020-03-20,83.0,41.0,2020,3,20,4,12.0,46.0,27.428571428571427
保定,2020-03-21,79.0,41.0,2020,3,21,5,41.0,28.0,30.428571428571427
保定,2020-03-22,56.0,27.0,2020,3,22,6,41.0,12.0,32.0
保定,2020-03-23,71.0,44.0,2020,3,23,0,27.0,41.0,34.142857142857146
保定,2020-03-24,69.0,46.0,2020,3,24,1,44.0,41.0,34.142857142857146
保定,2020-03-25,111.0,83.0,2020,3,25,2,46.0,27.0,42.0
保定,2020-03-26,46.0,30.0,2020,3,26,3,83.0,44.0,44.57142857142857
保定,2020-03-27,28.0,13.0,2020,3,27,4,30.0,46.0,40.57142857142857
保定,2020-03-28,36.0,16.0,2020,3,28,5,13.0,83.0,37.0
保定,2020-03-29,64.0,42.0,2020,3,29,6,16.0,30.0,39.142857142857146
保定,2020-03-30,67.0,47.0,2020,3,30,0,42.0,13.0,39.57142857142857
保定,2020-03-31,78.0,57.0,2020,3,31,1,47.0,16.0,41.142857142857146
保定,2020-04-01,50.0,31.0,2020,4,1,2,57.0,42.0,33.714285714285715
保定,2020-04-02,48.0,31.0,2020,4,2,3,31.0,47.0,33.857142857142854
保定,2020-04-03,48.0,25.0,2020,4,3,4,31.0,57.0,35.57142857142857
保定,2020-04-04,101.0,26.0,2020,4,4,5,25.0,31.0,37.0
保定,2020-04-05,55.0,23.0,2020,4,5,6,26.0,31.0,34.285714285714285
保定,2020-04-06,102.0,68.0,2020,4,6,0,23.0,25.0,37.285714285714285
保定,2020-04-07,94.0,57.0,2020,4,7,1,68.0,26.0,37.285714285714285
保定,2020-04-08,53.0,23.0,2020,4,8,2,57.0,23.0,36.142857142857146
保定,2020-04-09,42.0,25.0,2020,4,9,3,23.0,68.0,35.285714285714285
保定,2020-04-10,54.0,35.0,2020,4,10,4,25.0,57.0,36.714285714285715
保定,2020-04-11,46.0,23.0,2020,4,11,5,35.0,23.0,36.285714285714285
保定,2020-04-12,43.0,15.0,2020,4,12,6,23.0,25.0,35.142857142857146
保定,2020-04-13,65.0,38.0,2020,4,13,0,15.0,35.0,30.857142857142858
保定,2020-04-14,86.0,61.0,2020,4,14,1,38.0,23.0,31.428571428571427
保定,2020-04-15,77.0,53.0,2020,4,15,2,61.0,15.0,35.714285714285715
保定,2020-04-16,67.0,31.0,2020,4,16,3,53.0,38.0,36.57142857142857
保定,2020-04-17,56.0,24.0,2020,4,17,4,31.0,61.0,35.0
保定,2020-04-18,54.0,34.0,2020,4,18,5,24.0,53.0,36.57142857142857
保定,2020-04-19,59.0,36.0,2020,4,19,6,34.0,31.0,39.57142857142857
保定,2020-04-20,36.0,12.0,2020,4,20,0,36.0,24.0,35.857142857142854
保定,2020-04-21,38.0,14.0,2020,4,21,1,12.0,34.0,29.142857142857142
保定,2020-04-22,34.0,10.0,2020,4,22,2,14.0,36.0,23.0
保定,2020-04-23,34.0,12.0,2020,4,23,3,10.0,12.0,20.285714285714285
保定,2020-04-24,60.0,16.0,2020,4,24,4,12.0,14.0,19.142857142857142
保定,2020-04-25,58.0,16.0,2020,4,25,5,16.0,10.0,16.571428571428573
保定,2020-04-26,52.0,25.0,2020,4,26,6,16.0,12.0,15.0
保定,2020-04-27,66.0,41.0,2020,4,27,0,25.0,16.0,19.142857142857142
保定,2020-04-28,79.0,44.0,2020,4,28,1,41.0,16.0,23.428571428571427
保定,2020-04-29,84.0,43.0,2020,4,29,2,44.0,25.0,28.142857142857142
保定,2020-04-30,103.0,61.0,2020,4,30,3,43.0,41.0,35.142857142857146
保定,2020-05-01,93.0,57.0,2020,5,1,4,61.0,44.0,41.0
保定,2020-05-02,66.0,41.0,2020,5,2,5,57.0,43.0,44.57142857142857
保定,2020-05-03,65.0,45.0,2020,5,3,6,41.0,61.0,47.42857142857143
保定,2020-05-04,35.0,23.0,2020,5,4,0,45.0,57.0,44.857142857142854
保定,2020-05-05,48.0,34.0,2020,5,5,1,23.0,41.0,43.42857142857143
保定,2020-05-06,79.0,53.0,2020,5,6,2,34.0,45.0,44.857142857142854
保定,2020-05-07,76.0,52.0,2020,5,7,3,53.0,23.0,43.57142857142857
保定,2020-05-08,52.0,36.0,2020,5,8,4,52.0,34.0,40.57142857142857
保定,2020-05-09,44.0,29.0,2020,5,9,5,36.0,53.0,38.857142857142854
保定,2020-05-10,56.0,23.0,2020,5,10,6,29.0,52.0,35.714285714285715
保定,2020-05-11,43.0,10.0,2020,5,11,0,23.0,36.0,33.857142857142854
保定,2020-05-12,111.0,21.0,2020,5,12,1,10.0,29.0,32.0
保定,2020-05-13,86.0,27.0,2020,5,13,2,21.0,23.0,28.285714285714285
保定,2020-05-14,63.0,22.0,2020,5,14,3,27.0,10.0,24.0
保定,2020-05-15,84.0,59.0,2020,5,15,4,22.0,21.0,27.285714285714285
保定,2020-05-16,59.0,35.0,2020,5,16,5,59.0,27.0,28.142857142857142
保定,2020-05-17,91.0,43.0,2020,5,17,6,35.0,22.0,31.0
保定,2020-05-18,35.0,9.0,2020,5,18,0,43.0,59.0,30.857142857142858
保定,2020-05-19,49.0,15.0,2020,5,19,1,9.0,35.0,30.0
保定,2020-05-20,79.0,34.0,2020,5,20,2,15.0,43.0,31.0
保定,2020-05-21,86.0,62.0,2020,5,21,3,34.0,9.0,36.714285714285715
保定,2020-05-22,80.0,53.0,2020,5,22,4,62.0,15.0,35.857142857142854
保定,2020-05-23,37.0,11.0,2020,5,23,5,53.0,34.0,32.42857142857143
保定,2020-05-24,42.0,14.0,2020,5,24,6,11.0,62.0,28.285714285714285
保定,2020-05-25,45.0,16.0,2020,5,25,0,14.0,53.0,29.285714285714285
保定,2020-05-26,34.0,15.0,2020,5,26,1,16.0,11.0,29.285714285714285
保定,2020-05-27,36.0,11.0,2020,5,27,2,15.0,14.0,26.0
保定,2020-05-28,63.0,21.0,2020,5,28,3,11.0,16.0,20.142857142857142
保定,2020-05-29,93.0,43.0,2020,5,29,4,21.0,15.0,18.714285714285715
保定,2020-05-30,58.0,25.0,2020,5,30,5,43.0,11.0,20.714285714285715
保定,2020-05-31,41.0,19.0,2020,5,31,6,25.0,21.0,21.428571428571427
保定,2020-06-01,54.0,20.0,2020,6,1,0,19.0,43.0,22.0
保定,2020-06-02,59.0,24.0,2020,6,2,1,20.0,25.0,23.285714285714285
保定,2020-06-03,105.0,30.0,2020,6,3,2,24.0,19.0,26.0
保定,2020-06-04,69.0,22.0,2020,6,4,3,30.0,20.0,26.142857142857142
保定,2020-06-05,47.0,14.0,2020,6,5,4,22.0,24.0,22.0
保定,2020-06-06,59.0,16.0,2020,6,6,5,14.0,30.0,20.714285714285715
保定,2020-06-07,85.0,24.0,2020,6,7,6,16.0,22.0,21.428571428571427
保定,2020-06-08,81.0,29.0,2020,6,8,0,24.0,14.0,22.714285714285715
保定,2020-06-09,82.0,38.0,2020,6,9,1,29.0,16.0,24.714285714285715
保定,2020-06-10,90.0,57.0,2020,6,10,2,38.0,24.0,28.571428571428573
保定,2020-06-11,89.0,45.0,2020,6,11,3,57.0,29.0,31.857142857142858
保定,2020-06-12,70.0,36.0,2020,6,12,4,45.0,38.0,35.0
保定,2020-06-13,85.0,33.0,2020,6,13,5,36.0,57.0,37.42857142857143
保定,2020-06-14,43.0,12.0,2020,6,14,6,33.0,45.0,35.714285714285715
保定,2020-06-15,82.0,23.0,2020,6,15,0,12.0,36.0,34.857142857142854
保定,2020-06-16,88.0,34.0,2020,6,16,1,23.0,33.0,34.285714285714285
保定,2020-06-17,42.0,15.0,2020,6,17,2,34.0,12.0,28.285714285714285
保定,2020-06-18,59.0,21.0,2020,6,18,3,15.0,23.0,24.857142857142858
保定,2020-06-19,52.0,19.0,2020,6,19,4,21.0,34.0,22.428571428571427
保定,2020-06-20,70.0,30.0,2020,6,20,5,19.0,15.0,22.0
保定,2020-06-21,61.0,23.0,2020,6,21,6,30.0,21.0,23.571428571428573
保定,2020-06-22,59.0,30.0,2020,6,22,0,23.0,19.0,24.571428571428573
保定,2020-06-23,63.0,33.0,2020,6,23,1,30.0,30.0,24.428571428571427
保定,2020-06-24,45.0,19.0,2020,6,24,2,33.0,23.0,25.0
保定,2020-06-25,42.0,17.0,2020,6,25,3,19.0,30.0,24.428571428571427
保定,2020-06-26,51.0,28.0,2020,6,26,4,17.0,33.0,25.714285714285715
保定,2020-06-27,91.0,51.0,2020,6,27,5,28.0,19.0,28.714285714285715
保定,2020-06-28,76.0,45.0,2020,6,28,6,51.0,17.0,31.857142857142858
保定,2020-06-29,43.0,24.0,2020,6,29,0,45.0,28.0,31.0
保定,2020-06-30,46.0,25.0,2020,6,30,1,24.0,51.0,29.857142857142858
保定,2020-07-01,61.0,26.0,2020,7,1,2,25.0,45.0,30.857142857142858
保定,2020-07-02,51.0,27.0,2020,7,2,3,26.0,24.0,32.285714285714285
保定,2020-07-03,53.0,37.0,2020,7,3,4,27.0,25.0,33.57142857142857
保定,2020-07-04,53.0,37.0,2020,7,4,5,37.0,26.0,31.571428571428573
保定,2020-07-05,42.0,22.0,2020,7,5,6,37.0,27.0,28.285714285714285
保定,2020-07-06,48.0,20.0,2020,7,6,0,22.0,37.0,27.714285714285715
保定,2020-07-07,58.0,19.0,2020,7,7,1,20.0,37.0,26.857142857142858
保定,2020-07-08,61.0,35.0,2020,7,8,2,19.0,22.0,28.142857142857142
保定,2020-07-09,35.0,19.0,2020,7,9,3,35.0,20.0,27.0
保定,2020-07-10,44.0,29.0,2020,7,10,4,19.0,19.0,25.857142857142858
保定,2020-07-11,69.0,50.0,2020,7,11,5,29.0,35.0,27.714285714285715
保定,2020-07-12,53.0,38.0,2020,7,12,6,50.0,19.0,30.0
保定,2020-07-13,48.0,30.0,2020,7,13,0,38.0,29.0,31.428571428571427
保定,2020-07-14,59.0,38.0,2020,7,14,1,30.0,50.0,34.142857142857146
保定,2020-07-15,52.0,32.0,2020,7,15,2,38.0,38.0,33.714285714285715
保定,2020-07-16,61.0,36.0,2020,7,16,3,32.0,30.0,36.142857142857146
保定,2020-07-17,57.0,37.0,2020,7,17,4,36.0,38.0,37.285714285714285
保定,2020-07-18,65.0,46.0,2020,7,18,5,37.0,32.0,36.714285714285715
保定,2020-07-19,51.0,29.0,2020,7,19,6,46.0,36.0,35.42857142857143
保定,2020-07-20,69.0,28.0,2020,7,20,0,29.0,37.0,35.142857142857146
保定,2020-07-21,55.0,29.0,2020,7,21,1,28.0,46.0,33.857142857142854
保定,2020-07-22,69.0,32.0,2020,7,22,2,29.0,29.0,33.857142857142854
保定,2020-07-23,75.0,27.0,2020,7,23,3,32.0,28.0,32.57142857142857
保定,2020-07-24,69.0,29.0,2020,7,24,4,27.0,29.0,31.428571428571427
保定,2020-07-25,68.0,31.0,2020,7,25,5,29.0,32.0,29.285714285714285
保定,2020-07-26,32.0,17.0,2020,7,26,6,31.0,27.0,27.571428571428573
保定,2020-07-27,55.0,39.0,2020,7,27,0,17.0,29.0,29.142857142857142
保定,2020-07-28,52.0,31.0,2020,7,28,1,39.0,31.0,29.428571428571427
保定,2020-07-29,57.0,35.0,2020,7,29,2,31.0,17.0,29.857142857142858
保定,2020-07-30,50.0,30.0,2020,7,30,3,35.0,39.0,30.285714285714285
保定,2020-07-31,46.0,28.0,2020,7,31,4,30.0,31.0,30.142857142857142
保定,2020-08-01,46.0,29.0,2020,8,1,5,28.0,35.0,29.857142857142858
保定,2020-08-02,34.0,15.0,2020,8,2,6,29.0,30.0,29.571428571428573
保定,2020-08-03,54.0,29.0,2020,8,3,0,15.0,28.0,28.142857142857142
保定,2020-08-04,77.0,41.0,2020,8,4,1,29.0,29.0,29.571428571428573
保定,2020-08-05,46.0,28.0,2020,8,5,2,41.0,15.0,28.571428571428573
保定,2020-08-06,29.0,19.0,2020,8,6,3,28.0,29.0,27.0
保定,2020-08-07,33.0,18.0,2020,8,7,4,19.0,41.0,25.571428571428573
保定,2020-08-08,32.0,13.0,2020,8,8,5,18.0,28.0,23.285714285714285
保定,2020-08-09,44.0,20.0,2020,8,9,6,13.0,19.0,24.0
保定,2020-08-10,41.0,17.0,2020,8,10,0,20.0,18.0,22.285714285714285
保定,2020-08-11,56.0,34.0,2020,8,11,1,17.0,13.0,21.285714285714285
保定,2020-08-12,36.0,21.0,2020,8,12,2,34.0,20.0,20.285714285714285
保定,2020-08-13,29.0,13.0,2020,8,13,3,21.0,17.0,19.428571428571427
保定,2020-08-14,47.0,27.0,2020,8,14,4,13.0,34.0,20.714285714285715
保定,2020-08-15,33.0,17.0,2020,8,15,5,27.0,21.0,21.285714285714285
保定,2020-08-16,40.0,22.0,2020,8,16,6,17.0,13.0,21.571428571428573
保定,2020-08-17,39.0,25.0,2020,8,17,0,22.0,27.0,22.714285714285715
保定,2020-08-18,53.0,37.0,2020,8,18,1,25.0,17.0,23.142857142857142
保定,2020-08-19,24.0,12.0,2020,8,19,2,37.0,22.0,21.857142857142858
保定,2020-08-20,29.0,12.0,2020,8,20,3,12.0,25.0,21.714285714285715
保定,2020-08-21,42.0,16.0,2020,8,21,4,12.0,37.0,20.142857142857142
保定,2020-08-22,49.0,22.0,2020,8,22,5,16.0,12.0,20.857142857142858
保定,2020-08-23,59.0,35.0,2020,8,23,6,22.0,12.0,22.714285714285715
保定,2020-08-24,39.0,16.0,2020,8,24,0,35.0,16.0,21.428571428571427
保定,2020-08-25,54.0,18.0,2020,8,25,1,16.0,22.0,18.714285714285715
保定,2020-08-26,70.0,36.0,2020,8,26,2,18.0,35.0,22.142857142857142
保定,2020-08-27,67.0,38.0,2020,8,27,3,36.0,16.0,25.857142857142858
保定,2020-08-28,43.0,18.0,2020,8,28,4,38.0,18.0,26.142857142857142
保定,2020-08-29,69.0,45.0,2020,8,29,5,18.0,36.0,29.428571428571427
保定,2020-08-30,66.0,43.0,2020,8,30,6,45.0,38.0,30.571428571428573
保定,2020-08-31,41.0,26.0,2020,8,31,0,43.0,18.0,32.0
保定,2020-09-01,37.0,14.0,2020,9,1,1,26.0,45.0,31.428571428571427
